n,0.05,0.525,1
1,0.0213298,0.242829,0.242829
2,0.0201416,0.149346,0.149346
3,0.0231902,0.0935978,0.0935978
4,0.0270044,0.169307,0.169307
5,0.0241342,0.1696,0.1696
6,0.0179364,0.103986,0.103986
7,0.0232476,0.139171,0.139171
8,0.0254582,0.213043,0.214751
9,0.0212188,0.142189,0.142189
10,0.0240265,0.173435,0.173435
