n,0.05,0.525,1
1,0.264305,0.264305,0.264305
2,0.238368,0.238368,0.238368
3,0.142818,0.142818,0.142818
4,0.0379583,0.0379583,0.0379583
5,0.166776,0.166776,0.166776
6,0.0386618,0.0386618,0.0386618
7,0.130023,0.130023,0.130023
8,0.152852,0.152852,0.152852
9,0.154043,0.154043,0.154043
10,0.186174,0.186174,0.186174
