n,0.05,0.525,1
1,0.250386,0.250386,0.250386
2,0.263188,0.263569,0.263569
3,0.19019,0.193667,0.193667
4,0.24669,0.24669,0.24669
5,0.260826,0.260826,0.260826
6,0.235286,0.235344,0.235344
7,0.242619,0.242619,0.242619
8,0.23504,0.235438,0.235438
9,0.237639,0.23764,0.23764
10,0.231427,0.231427,0.231427
