n,0.05,0.525,1
1,0.409195,0.136221,0.136221
2,0.558265,0.516706,0.516706
3,0.706144,0.255477,0.255477
4,0.261447,0.065353,0.065353
5,0.477446,0.114552,0.114552
6,0.619308,0.195448,0.195448
7,0.609001,1,1
8,0.781979,0.258278,0.258278
9,0.309358,0.0374154,0.0374154
10,0.5582,0.297495,0.297495
