n,0.05,0.525,1
1,0.411904,0.122326,0.122326
2,0.433445,0.555893,0.555893
3,0.446008,0.22277,0.22277
4,0.233443,0.0617125,0.0617125
5,0.39766,0.10626,0.10626
6,0.561915,0.185813,0.185813
7,0.47159,1,1
8,0.736889,0.22299,0.22299
9,0.205262,0.0270818,0.0270818
10,0.525795,0.196191,0.196191
