n,0.05,0.525,1
1,0.214236,0.216952,0.216952
2,0.22925,0.232439,0.232439
3,0.232567,0.234869,0.234869
4,0.213797,0.214603,0.214603
5,0.191561,0.195175,0.195175
6,0.215068,0.217283,0.217283
7,0.223211,0.223719,0.223719
8,0.220115,0.22223,0.22223
9,0.232572,0.236914,0.236914
10,0.244532,0.244532,0.244532
