n,0.05,0.525,1
1,0.160622,0.160622,0.160622
2,0.170517,0.170517,0.170517
3,0.10371,0.10371,0.10371
4,0.113788,0.113788,0.113788
5,0.116811,0.116811,0.116811
6,0.141194,0.141194,0.141194
7,0.117272,0.11742,0.11742
8,0.0947933,0.0947933,0.0947933
9,0.155094,0.155094,0.155094
10,0.146373,0.146373,0.146373
